county,date,quantile,hosp_census_with_covid,icu,cases,deaths,cumulative_deaths,Rt
Amador,2022-06-26,0.95,10,3,114,2,91,1.145718569153048
Amador,2022-07-03,0.5,5,1,94,0,89,0.9950873583414962
Amador,2022-07-03,0.04999999999999999,2,0,70.94999999999999,0,88,NA
Amador,2022-07-03,0.95,11,3.0499999999999545,118,2,92,1.0600445508445189
Amador,2022-07-10,0.5,6,1,90,0,90,0.9508497347067214
Amador,2022-07-10,0.04999999999999999,2,0,69,0,88,NA
Amador,2022-07-10,0.95,11,4,114.04999999999995,3,94,1.0150121764696551
Amador,2022-07-17,0.5,5,1,82,0,90,0.9217960731034902
Amador,2022-07-17,0.04999999999999999,2,0,62,0,88,NA
Amador,2022-07-17,0.95,10,4,105,3,95,0.9826240164435196
Amador,2022-07-24,0.5,5,1,74,0,91,0.9056338250202046
Amador,2022-07-24,0.04999999999999999,1,0,54,0,88,NA
Amador,2022-07-24,0.95,9,4,96,2,96,0.9711089326515916
Amador,2022-07-31,0.5,4,1,64,0,92,0.9146927878544
Amador,2022-07-31,0.04999999999999999,1,0,47.94999999999999,0,88,NA
Amador,2022-07-31,0.95,9,3,84,2,97,0.9741581565580136
Amador,2022-08-07,0.5,4,1,57,0,92,0.93018181983005
Amador,2022-08-07,0.04999999999999999,1,0,41,0,89,NA
Amador,2022-08-07,0.95,8,3,76,2,98,0.9934467897828216
Amador,2022-08-14,0.5,3,1,52,0,93,0.9460909141052004
Amador,2022-08-14,0.04999999999999999,1,0,37,0,89,NA
Amador,2022-08-14,0.95,7,3,68,2,98,1.0114534935434345
Amador,2022-08-21,0.5,3,1,48,0,93,0.9388071220960876
Amador,2022-08-21,0.04999999999999999,0,0,35,0,89,NA
Amador,2022-08-21,0.95,7,2.0499999999999545,65,2,99,1.010941412648707
Amador,2022-08-28,0.5,3,0,45,0,93,0.920751934473496
Amador,2022-08-28,0.04999999999999999,0,0,32,0,89,NA
Amador,2022-08-28,0.95,6.0499999999999545,2,59,2,99,0.9865404452806598
Amador,2022-09-04,0.5,3,0,40,0,94,0.888327849240073
Amador,2022-09-04,0.04999999999999999,0,0,27,0,90,NA
Amador,2022-09-04,0.95,6,2,54,2,100,0.947583596098478
Amador,2022-09-11,0.5,2,0,36,0,94,0.8682072039384461
Amador,2022-09-11,0.04999999999999999,0,0,24,0,90,NA
Amador,2022-09-11,0.95,5,2,50,2,100,0.9271807006211688
Amador,2022-09-18,0.5,2,0,30,0,94,0.8606294048207352
Amador,2022-09-18,0.04999999999999999,0,0,20,0,90,NA
Amador,2022-09-18,0.95,5,2,42,1,100,0.923082735518048
Amador,2022-09-25,0.5,2,0,25,0,94,0.8675956873517463
Amador,2022-09-25,0.04999999999999999,0,0,15,0,90,NA
Amador,2022-09-25,0.95,4,2,36,1,100.04999999999995,0.9356870460401252
Amador,2022-10-02,0.5,1,0,21,0,94,0.9031057958366429
Amador,2022-10-02,0.04999999999999999,0,0,13,0,90,NA
Amador,2022-10-02,0.95,4,1,31,1,101,0.9670938890568024
Amador,2022-10-09,0.5,1,0,19,0,95,0.9600000336311724
Amador,2022-10-09,0.04999999999999999,0,0,11,0,90,NA
Amador,2022-10-09,0.95,3,1,28,1,101,1.0275318021492352
Amador,2022-10-16,0.5,1,0,18,0,95,1.011726505293562
Amador,2022-10-16,0.04999999999999999,0,0,11,0,90,NA
Amador,2022-10-16,0.95,3,1,27,1,102,1.0911664380954085
Amador,2022-10-23,0.5,1,0,19,0,95,1.0589959338724966
Amador,2022-10-23,0.04999999999999999,0,0,11,0,90,NA
Amador,2022-10-23,0.95,3,1,27,1,102,1.1345636101840046
Amador,2022-10-30,0.5,1,0,20,0,95,1.096062008258908
Amador,2022-10-30,0.04999999999999999,0,0,12,0,90,NA
Amador,2022-10-30,0.95,3,1,29,1,102,1.1718126454144886
Amador,2022-11-06,0.5,1,0,22,0,95,1.102694303130447
Amador,2022-11-06,0.04999999999999999,0,0,14,0,91,NA
Amador,2022-11-06,0.95,4,1,32,1,103,1.181981193847296
Amador,2022-11-13,0.5,1,0,26,0,95,1.1055791230417182
Amador,2022-11-13,0.04999999999999999,0,0,17,0,91,NA
Amador,2022-11-13,0.95,4,1,38,1,103,1.186181288271669
Amador,2022-11-20,0.5,2,0,30,0,96,1.091044493065077
Amador,2022-11-20,0.04999999999999999,0,0,20,0,91,NA
Amador,2022-11-20,0.95,4,2,41,1,103,1.1694810317036617
Amador,2022-11-27,0.5,2,0,34,0,96,1.0661721570092384
Amador,2022-11-27,0.04999999999999999,0,0,24,0,91,NA
Amador,2022-11-27,0.95,5,2,47,1,103,1.1479488101148985
Amador,2022-12-04,0.5,2,0,37,0,96,1.035107839274152
Amador,2022-12-04,0.04999999999999999,0,0,25,0,91,NA
Amador,2022-12-04,0.95,5,2,51,1,103,1.10460949832525
Amador,2022-12-11,0.5,2,0,38,0,96,1.0082658216874507
Amador,2022-12-11,0.04999999999999999,0,0,26,0,91,NA
Amador,2022-12-11,0.95,5,2,51,1,104,1.07842519669931
Amador,2022-12-18,0.5,2,0,38,0,97,0.9780317290600672
Amador,2022-12-18,0.04999999999999999,0,0,27,0,92,NA
Amador,2022-12-18,0.95,5,2,52,2,104,1.0465201706884877
Amador,2022-12-25,0.5,2,0,37,0,97,0.9514618728984756
Amador,2022-12-25,0.04999999999999999,0,0,26,0,92,NA
Amador,2022-12-25,0.95,5,2,51,1,104,1.0203296820565613
Amador,2023-01-01,0.5,2,0,35,0,97,0.9526853522074402
Amador,2023-01-01,0.04999999999999999,0,0,23,0,92,NA
Amador,2023-01-01,0.95,6,2,48,1,105,1.0135759598792706
Amador,2023-01-08,0.5,2,0,33,0,97,0.9856892842615332
Amador,2023-01-08,0.04999999999999999,0,0,22,0,92,NA
Amador,2023-01-08,0.95,5,2,45,1,105,1.0589967385666117
Amador,2023-01-15,0.5,2,0,32,0,98,1.021614346475848
Amador,2023-01-15,0.04999999999999999,0,0,22,0,92,NA
Amador,2023-01-15,0.95,5,2,46,1,106,1.1185924697931238
Amador,2023-01-22,0.5,2,0,33,0,98,1.0375453719462409
Amador,2023-01-22,0.04999999999999999,0,0,22,0,92,NA
Amador,2023-01-22,0.95,5,2,46,1,106,1.173471884777919
Amador,2023-01-29,0.5,2,0,35,0,98,1.0362945303011464
Amador,2023-01-29,0.04999999999999999,0,0,22,0,92,NA
Amador,2023-01-29,0.95,5,2,49,1,106,1.166934251479992
Amador,2023-02-05,0.5,2,0,36,0,98,1.0334753521297162
Amador,2023-02-05,0.04999999999999999,0,0,21,0,92,NA
Amador,2023-02-05,0.95,5,2,56.049999999999955,2,106,1.1502477659223709
Amador,2023-02-12,0.5,2,0,39,0,99,1.0300678825938543
Amador,2023-02-12,0.04999999999999999,0,0,20,0,93,NA
Amador,2023-02-12,0.95,6,2,64,1,107,1.1284441165002697
Amador,2023-02-19,0.5,2,0,40,0,99,1.0255178892125885
Amador,2023-02-19,0.04999999999999999,0,0,19,0,93,NA
Amador,2023-02-19,0.95,6,2,72.04999999999995,2,107,1.099509005236878
