date,county,quantile,hosp_census_with_covid,cases,icu,death,cum_death,prev_cum_est_deaths,total_cum_death
2022-04-17,Fresno,0.5,47,426.5,8,3,338,2391,2729
2022-04-17,Fresno,0.05,30,55,3,1,304,2391,2695
2022-04-17,Fresno,0.95,66,1547.1499999999978,13,7,378,2391,2769
2022-04-24,Fresno,0.5,40,429,6,3,341,2391,2732
2022-04-24,Fresno,0.05,25,52,2,0,306,2391,2697
2022-04-24,Fresno,0.95,58,1510.199999999997,11,6,380,2391,2771
2022-05-01,Fresno,0.5,38,436.5,5,2,344,2391,2735
2022-05-01,Fresno,0.05,24,58.94999999999993,2,0,308,2391,2699
2022-05-01,Fresno,0.95,55,1559.0499999999993,10,5,383,2391,2774
2022-05-08,Fresno,0.5,39,525,5,2,346,2391,2737
2022-05-08,Fresno,0.05,26,64,2,0,311,2391,2702
2022-05-08,Fresno,0.95,56,1820,9,5,386,2391,2777
2022-05-15,Fresno,0.5,46,678,5,2,348,2391,2739
2022-05-15,Fresno,0.05,31,87,2,0,313,2391,2704
2022-05-15,Fresno,0.95,63,2421.2499999999964,9,5,388,2391,2779
2022-05-22,Fresno,0.5,57,888.5,6,2,350,2391,2741
2022-05-22,Fresno,0.05,39,111,2,0,315,2391,2706
2022-05-22,Fresno,0.95,77,3119.0499999999993,11,5,390,2391,2781
2022-05-29,Fresno,0.5,72,1195,7,2,353,2391,2744
2022-05-29,Fresno,0.05,52,150,3,0,317,2391,2708
2022-05-29,Fresno,0.95,95,4084.2999999999956,12,6,393,2391,2784
2022-06-05,Fresno,0.5,91,1513,9,3,356,2391,2747
2022-06-05,Fresno,0.05,67,192.94999999999993,4,1,320,2391,2711
2022-06-05,Fresno,0.95,117,5093.199999999997,14,6,396,2391,2787
2022-06-12,Fresno,0.5,107,1651.5,10,4,360,2391,2751
2022-06-12,Fresno,0.05,80,216,5,1,324,2391,2715
2022-06-12,Fresno,0.95,137,5918.249999999996,16,7,400,2391,2791
2022-06-19,Fresno,0.5,119,1860.5,11,4,364,2391,2755
2022-06-19,Fresno,0.05,91,227.94999999999993,6,1,328,2391,2719
2022-06-19,Fresno,0.95,152,6559.69999999999,18,8,405,2391,2796
2022-06-26,Fresno,0.5,137,2134,13,5,369,2391,2760
2022-06-26,Fresno,0.05,106,253,7,1,333,2391,2724
2022-06-26,Fresno,0.95,171,7431.349999999995,20,9,410,2391,2801
2022-07-03,Fresno,0.5,158,2461.5,15,5,375,2391,2766
2022-07-03,Fresno,0.05,124,301,8,2,338,2391,2729
2022-07-03,Fresno,0.95,197,8670.349999999995,22,10,415.0499999999993,2391,2806.0499999999993
2022-07-10,Fresno,0.5,177,2824.5,16,6,381,2391,2772
2022-07-10,Fresno,0.05,139,349,10,3,344,2391,2735
2022-07-10,Fresno,0.95,221,10096.099999999999,24,11,422,2391,2813
2022-07-17,Fresno,0.5,199,3211.5,18,7,388,2391,2779
2022-07-17,Fresno,0.05,158,393.89999999999986,11,3,351,2391,2742
2022-07-17,Fresno,0.95,247,10890.799999999988,27,12,429,2391,2820
2022-07-24,Fresno,0.5,217,3351,20,8,396,2391,2787
2022-07-24,Fresno,0.05,175,400.94999999999993,13,3,358,2391,2749
2022-07-24,Fresno,0.95,266,11928,29,13,437,2391,2828
2022-07-31,Fresno,0.5,222,3258.5,21,8,405,2391,2796
2022-07-31,Fresno,0.05,177,425,13,4,366,2391,2757
2022-07-31,Fresno,0.95,272,11332.349999999995,30,13,446,2391,2837
2022-08-07,Fresno,0.5,212,3049.5,20,8,413,2391,2804
2022-08-07,Fresno,0.05,169,414.89999999999986,13,4,375,2391,2766
2022-08-07,Fresno,0.95,261,10579.099999999999,29,14,454,2391,2845
2022-08-14,Fresno,0.5,192,2654,19,8,421,2391,2812
2022-08-14,Fresno,0.05,152,340,12,3,382,2391,2773
2022-08-14,Fresno,0.95,236,9010.199999999997,27,13,462,2391,2853
2022-08-21,Fresno,0.5,174,2439,17,7,428,2391,2819
2022-08-21,Fresno,0.05,137,328.89999999999986,10,3,389,2391,2780
2022-08-21,Fresno,0.95,216,8536.05,25,12,470,2391,2861
2022-08-28,Fresno,0.5,166,2377.5,16,6,434,2391,2825
2022-08-28,Fresno,0.05,129,317.94999999999993,9,3,395,2391,2786
2022-08-28,Fresno,0.95,207,8344.249999999996,24,11,477,2391,2868
2022-09-04,Fresno,0.5,164,2502,15,6,441,2391,2832
2022-09-04,Fresno,0.05,127,308,9,2,401,2391,2792
2022-09-04,Fresno,0.95,210,8863,23,11,483,2391,2874
2022-09-11,Fresno,0.5,170,2606.5,16,6,447,2391,2838
2022-09-11,Fresno,0.05,124,321.94999999999993,9,2,407,2391,2798
2022-09-11,Fresno,0.95,225,9349.099999999999,24,11,490,2391,2881
2022-09-18,Fresno,0.5,175,2668.5,16,6,453,2391,2844
2022-09-18,Fresno,0.05,120,348.8499999999998,9,2,414,2391,2805
2022-09-18,Fresno,0.95,245.04999999999927,9582.299999999996,25,11,497,2391,2888
2022-09-25,Fresno,0.5,181,2719.5,17,7,460,2391,2851
2022-09-25,Fresno,0.05,115,339.94999999999993,9,3,420,2391,2811
2022-09-25,Fresno,0.95,268,9963.549999999992,27,12,504,2391,2895
2022-10-02,Fresno,0.5,184,2779.5,17,7,467,2391,2858
2022-10-02,Fresno,0.05,109,320.94999999999993,9,2,427,2391,2818
2022-10-02,Fresno,0.95,291,10461.05,29,13,511,2391,2902
2022-10-09,Fresno,0.5,187,2824,18,7,475,2391,2866
2022-10-09,Fresno,0.05,103,328.94999999999993,8,2,433,2391,2824
2022-10-09,Fresno,0.95,314,10878.799999999988,31,13,519,2391,2910
2022-10-16,Fresno,0.5,188,2713,18,7,482,2391,2873
2022-10-16,Fresno,0.05,98.94999999999993,328,8,2,439,2391,2830
2022-10-16,Fresno,0.95,328,11095.099999999999,32,14,528,2391,2919
2022-10-23,Fresno,0.5,188,2793,18,7,489,2391,2880
2022-10-23,Fresno,0.05,94,352.94999999999993,8,2,444.94999999999993,2391,2835.95
2022-10-23,Fresno,0.95,333.0499999999993,11186.05,33,14,537,2391,2928
2022-10-30,Fresno,0.5,187,2653,18,7,497,2391,2888
2022-10-30,Fresno,0.05,89.94999999999993,308.94999999999993,8,2,450,2391,2841
2022-10-30,Fresno,0.95,338,10984.05,33,15,546,2391,2937
2022-11-06,Fresno,0.5,186,2692,18,7,504,2391,2895
2022-11-06,Fresno,0.05,86,309.89999999999986,7,2,455,2391,2846
2022-11-06,Fresno,0.95,330,11042.099999999984,33,14,557,2391,2948
2022-11-13,Fresno,0.5,184,2600.5,17,7,512,2391,2903
2022-11-13,Fresno,0.05,83,306,7,2,460,2391,2851
2022-11-13,Fresno,0.95,323,10259.199999999983,32,14,567,2391,2958
2022-11-20,Fresno,0.5,181,2514,17,7,519,2391,2910
2022-11-20,Fresno,0.05,81,299.94999999999993,7,2,465,2391,2856
2022-11-20,Fresno,0.95,308,10049.05,31,14,577.0499999999993,2391,2968.0499999999993
2022-11-27,Fresno,0.5,178,2510.5,17,7,526,2391,2917
2022-11-27,Fresno,0.05,79,283.94999999999993,7,2,470,2391,2861
2022-11-27,Fresno,0.95,293,9691.799999999988,30,13,587,2391,2978
2021-12-19,Glenn,0.5,1,19,0,0,0,38,38
2021-12-19,Glenn,0.05,0,10,0,0,0,38,38
2021-12-19,Glenn,0.95,5,32,0,2,2,38,40
2021-12-26,Glenn,0.5,1,40,0,0,0,38,38
2021-12-26,Glenn,0.05,0,25,0,0,0,38,38
2021-12-26,Glenn,0.95,7,58,0,1,2,38,40
2022-01-02,Glenn,0.5,3,80.5,0,0,0,38,38
2022-01-02,Glenn,0.05,0,58,0,0,0,38,38
2022-01-02,Glenn,0.95,13,106,0,1,2,38,40
2022-01-09,Glenn,0.5,6,176,0,0,1,38,39
2022-01-09,Glenn,0.05,0,138.94999999999993,0,0,0,38,38
2022-01-09,Glenn,0.95,24,217,0,1,3,38,41
2022-01-16,Glenn,0.5,9,277,0,0,1,38,39
2022-01-16,Glenn,0.05,0,228,0,0,0,38,38
2022-01-16,Glenn,0.95,38,332,0,2,4,38,42
2022-01-23,Glenn,0.5,10,271,0,1,2,38,40
2022-01-23,Glenn,0.05,0,223,0,0,0,38,38
2022-01-23,Glenn,0.95,41,322.0499999999993,0,3,6,38,44
2022-01-30,Glenn,0.5,8,201,0,1,3,38,41
2022-01-30,Glenn,0.05,0,163,0,0,0,38,38
2022-01-30,Glenn,0.95,34,244,0,3,8,38,46
2022-02-06,Glenn,0.5,6,124,0,1,4,38,42
2022-02-06,Glenn,0.05,0,96,0,0,1,38,39
2022-02-06,Glenn,0.95,22,155,0,3,9,38,47
2022-02-13,Glenn,0.5,3,68,0,0,5,38,43
2022-02-13,Glenn,0.05,0,48,0,0,1,38,39
2022-02-13,Glenn,0.95,14,90,0,2,10,38,48
2022-02-20,Glenn,0.5,2,36,0,0,5,38,43
2022-02-20,Glenn,0.05,0,24,0,0,1,38,39
2022-02-20,Glenn,0.95,8,52,0,2,11,38,49
2022-02-27,Glenn,0.5,1,22,0,0,5,38,43
2022-02-27,Glenn,0.05,0,12,0,0,2,38,40
2022-02-27,Glenn,0.95,5,34,0,1,11,38,49
2022-03-06,Glenn,0.5,0,14,0,0,5,38,43
2022-03-06,Glenn,0.05,0,7,0,0,2,38,40
2022-03-06,Glenn,0.95,3,24,0,1,11,38,49
2022-03-13,Glenn,0.5,0,11,0,0,6,38,44
2022-03-13,Glenn,0.05,0,5,0,0,2,38,40
2022-03-13,Glenn,0.95,2,19,0,1,12,38,50
2022-03-20,Glenn,0.5,0,8,0,0,6,38,44
2022-03-20,Glenn,0.05,0,4,0,0,2,38,40
2022-03-20,Glenn,0.95,2,14,0,1,12,38,50
2022-03-27,Glenn,0.5,0,6,0,0,6,38,44
2022-03-27,Glenn,0.05,0,2,0,0,2,38,40
2022-03-27,Glenn,0.95,1,11,0,0,12,38,50
2022-04-03,Glenn,0.5,0,5,0,0,6,38,44
2022-04-03,Glenn,0.05,0,1,0,0,2,38,40
2022-04-03,Glenn,0.95,1,9,0,0,12,38,50
2022-04-10,Glenn,0.5,0,4,0,0,6,38,44
2022-04-10,Glenn,0.05,0,1,0,0,2,38,40
2022-04-10,Glenn,0.95,1,8,0,0,12,38,50
2022-04-17,Glenn,0.5,0,4,0,0,6,38,44
2022-04-17,Glenn,0.05,0,1,0,0,2,38,40
2022-04-17,Glenn,0.95,1,8,0,0,12,38,50
2022-04-24,Glenn,0.5,0,4,0,0,6,38,44
2022-04-24,Glenn,0.05,0,1,0,0,2,38,40
2022-04-24,Glenn,0.95,1,9,0,0,12,38,50
2022-05-01,Glenn,0.5,0,5,0,0,6,38,44
2022-05-01,Glenn,0.05,0,2,0,0,2,38,40
2022-05-01,Glenn,0.95,1,10,0,0,12,38,50
2022-05-08,Glenn,0.5,0,8,0,0,6,38,44
2022-05-08,Glenn,0.05,0,3,0,0,2,38,40
2022-05-08,Glenn,0.95,1,13,0,0,12,38,50
2022-05-15,Glenn,0.5,0,12,0,0,6,38,44
2022-05-15,Glenn,0.05,0,6,0,0,2,38,40
2022-05-15,Glenn,0.95,1,19,0,0,12,38,50
2022-05-22,Glenn,0.5,0,20,0,0,6,38,44
2022-05-22,Glenn,0.05,0,12,0,0,2,38,40
2022-05-22,Glenn,0.95,2,29,0,0,12,38,50
2022-05-29,Glenn,0.5,0,30,0,0,6,38,44
2022-05-29,Glenn,0.05,0,20,0,0,2,38,40
2022-05-29,Glenn,0.95,3,41,0,0,12,38,50
2022-06-05,Glenn,0.5,1,37,0,0,6,38,44
2022-06-05,Glenn,0.05,0,26,0,0,2,38,40
2022-06-05,Glenn,0.95,4,49.04999999999927,0,1,12,38,50
2022-06-12,Glenn,0.5,1,39,0,0,6,38,44
2022-06-12,Glenn,0.05,0,27,0,0,2,38,40
2022-06-12,Glenn,0.95,4,52,0,1,12,38,50
2022-06-19,Glenn,0.5,0,36,0,0,6,38,44
2022-06-19,Glenn,0.05,0,25,0,0,2,38,40
2022-06-19,Glenn,0.95,4,48,0,1,12,38,50
2022-06-26,Glenn,0.5,0,34,0,0,6,38,44
2022-06-26,Glenn,0.05,0,24,0,0,2,38,40
2022-06-26,Glenn,0.95,3,46,0,1,12,38,50
2022-07-03,Glenn,0.5,0,33,0,0,6,38,44
2022-07-03,Glenn,0.05,0,23,0,0,2,38,40
2022-07-03,Glenn,0.95,3,45,0,1,13,38,51
2022-07-10,Glenn,0.5,0,34,0,0,6,38,44
2022-07-10,Glenn,0.05,0,24,0,0,2,38,40
2022-07-10,Glenn,0.95,3,46,0,1,13,38,51
2022-07-17,Glenn,0.5,0,33,0,0,6,38,44
2022-07-17,Glenn,0.05,0,23,0,0,2,38,40
2022-07-17,Glenn,0.95,3,45,0,1,13,38,51
2022-07-24,Glenn,0.5,0,31,0,0,7,38,45
2022-07-24,Glenn,0.05,0,21,0,0,2,38,40
2022-07-24,Glenn,0.95,3,42,0,1,13,38,51
2022-07-31,Glenn,0.5,0,27,0,0,7,38,45
2022-07-31,Glenn,0.05,0,18,0,0,2,38,40
2022-07-31,Glenn,0.95,3,38,0,1,13,38,51
2022-08-07,Glenn,0.5,0,23,0,0,7,38,45
2022-08-07,Glenn,0.05,0,15,0,0,2,38,40
2022-08-07,Glenn,0.95,3,33,0,1,13,38,51
2022-08-14,Glenn,0.5,0,21,0,0,7,38,45
2022-08-14,Glenn,0.05,0,13,0,0,2,38,40
2022-08-14,Glenn,0.95,2,30,0,1,13,38,51
2022-08-21,Glenn,0.5,0,22,0,0,7,38,45
2022-08-21,Glenn,0.05,0,14,0,0,2,38,40
2022-08-21,Glenn,0.95,2,31,0,1,13,38,51
2022-08-28,Glenn,0.5,0,25,0,0,7,38,45
2022-08-28,Glenn,0.05,0,16,0,0,2,38,40
2022-08-28,Glenn,0.95,3,35,0,1,13,38,51
2022-09-04,Glenn,0.5,0,30,0,0,7,38,45
2022-09-04,Glenn,0.05,0,19,0,0,2,38,40
2022-09-04,Glenn,0.95,3,44,0,1,13,38,51
2022-09-11,Glenn,0.5,1,39,0,0,7,38,45
2022-09-11,Glenn,0.05,0,23,0,0,3,38,41
2022-09-11,Glenn,0.95,4,59,0,1,14,38,52
2022-09-18,Glenn,0.5,1,50,0,0,7,38,45
2022-09-18,Glenn,0.05,0,27,0,0,3,38,41
2022-09-18,Glenn,0.95,5,83,0,1,14,38,52
2022-09-25,Glenn,0.5,1,63,0,0,7,38,45
2022-09-25,Glenn,0.05,0,33,0,0,3,38,41
2022-09-25,Glenn,0.95,6,114,0,1,14,38,52
2022-10-02,Glenn,0.5,1,78,0,0,7,38,45
2022-10-02,Glenn,0.05,0,37,0,0,3,38,41
2022-10-02,Glenn,0.95,7,152,0,1,14,38,52
2022-10-09,Glenn,0.5,2,94,0,0,8,38,46
2022-10-09,Glenn,0.05,0,41,0,0,3,38,41
2022-10-09,Glenn,0.95,9,193,0,1,14,38,52
2022-10-16,Glenn,0.5,2,110,0,0,8,38,46
2022-10-16,Glenn,0.05,0,46,0,0,3,38,41
2022-10-16,Glenn,0.95,10,226,0,1,15,38,53
2022-10-23,Glenn,0.5,2,124,0,0,8,38,46
2022-10-23,Glenn,0.05,0,52,0,0,3,38,41
2022-10-23,Glenn,0.95,11,244,0,2,15,38,53
2022-10-30,Glenn,0.5,2,134,0,0,9,38,47
2022-10-30,Glenn,0.05,0,56,0,0,3,38,41
2022-10-30,Glenn,0.95,12,247,0,2,16,38,54
2022-11-06,Glenn,0.5,2,139,0,0,9,38,47
2022-11-06,Glenn,0.05,0,60,0,0,4,38,42
2022-11-06,Glenn,0.95,12,236,0,2,16,38,54
2022-11-13,Glenn,0.5,2,137,0,0,9,38,47
2022-11-13,Glenn,0.05,0,64,0,0,4,38,42
2022-11-13,Glenn,0.95,11,220,0,2,17,38,55
2022-11-20,Glenn,0.5,2,129,0,0,10,38,48
2022-11-20,Glenn,0.05,0,66,0,0,4,38,42
2022-11-20,Glenn,0.95,11,204,0,2,17,38,55
2022-11-27,Glenn,0.5,2,119,0,0,10,38,48
2022-11-27,Glenn,0.05,0,67,0,0,4,38,42
2022-11-27,Glenn,0.95,10,188,0,2,18,38,56
2021-12-19,Humboldt,0.5,11,178,2,1,1,119,120
2021-12-19,Humboldt,0.05,2,145,0,0,0,119,119
2021-12-19,Humboldt,0.95,29,216,7,3,3,119,122
2021-12-26,Humboldt,0.5,17,389,3,0,1,119,120
2021-12-26,Humboldt,0.05,4,338,0,0,0,119,119
2021-12-26,Humboldt,0.95,40,445,8,3,5,119,124
2022-01-02,Humboldt,0.5,32,800,5,1,2,119,121
2022-01-02,Humboldt,0.05,11,717,1,0,0,119,119
2022-01-02,Humboldt,0.95,71,886,12,4,7,119,126
2022-01-09,Humboldt,0.5,57,1334,9,2,5,119,124
2022-01-09,Humboldt,0.05,20,1216,2,0,1,119,120
2022-01-09,Humboldt,0.95,125,1453.0499999999993,21,7,12,119,131
2022-01-16,Humboldt,0.5,71,1245.5,13,3,8,119,127
2022-01-16,Humboldt,0.05,26,1138,4,0,3,119,122
2022-01-16,Humboldt,0.95,154,1355,28,11,19,119,138
2022-01-23,Humboldt,0.5,63,928,13,4,13,119,132
2022-01-23,Humboldt,0.05,23,838.9499999999999,4,0,5,119,124
2022-01-23,Humboldt,0.95,141,1018,29,13,27,119,146
2022-01-30,Humboldt,0.5,49,612,11,3,17,119,136
2022-01-30,Humboldt,0.05,16,545,3,0,7,119,126
2022-01-30,Humboldt,0.95,108,682,25,12,35,119,154
2022-02-06,Humboldt,0.5,35,484,8,3,21,119,140
2022-02-06,Humboldt,0.05,12,426,2,0,9,119,128
2022-02-06,Humboldt,0.95,79,547,19,10,39,119,158
2022-02-13,Humboldt,0.5,26,360,6,2,23,119,142
2022-02-13,Humboldt,0.05,7,313,1,0,11,119,130
2022-02-13,Humboldt,0.95,58,415,15,8,43,119,162
2022-02-20,Humboldt,0.5,17,236,4,1,25,119,144
2022-02-20,Humboldt,0.05,5,200,1,0,13,119,132
2022-02-20,Humboldt,0.95,41,274,11,6,45,119,164
2022-02-27,Humboldt,0.5,11,150,3,1,26,119,145
2022-02-27,Humboldt,0.05,2,123,0,0,14,119,133
2022-02-27,Humboldt,0.95,28,182,8,4,47,119,166
2022-03-06,Humboldt,0.5,7,96,2,1,28,119,147
2022-03-06,Humboldt,0.05,1,75,0,0,14,119,133
2022-03-06,Humboldt,0.95,18,119,5,3,48,119,167
2022-03-13,Humboldt,0.5,4,60,1,0,28,119,147
2022-03-13,Humboldt,0.05,0,44,0,0,15,119,134
2022-03-13,Humboldt,0.95,13,79,4,2,49,119,168
2022-03-20,Humboldt,0.5,3,40,1,0,28,119,147
2022-03-20,Humboldt,0.05,0,27,0,0,15,119,134
2022-03-20,Humboldt,0.95,9,53,3,2,50,119,169
2022-03-27,Humboldt,0.5,1,30,0,0,29,119,148
2022-03-27,Humboldt,0.05,0,20,0,0,15,119,134
2022-03-27,Humboldt,0.95,6,42,2,1,50,119,169
2022-04-03,Humboldt,0.5,1,29,0,0,29,119,148
2022-04-03,Humboldt,0.05,0,20,0,0,16,119,135
2022-04-03,Humboldt,0.95,6,38,2,1,50,119,169
2022-04-10,Humboldt,0.5,1,43,0,0,29,119,148
2022-04-10,Humboldt,0.05,0,32,0,0,16,119,135
2022-04-10,Humboldt,0.95,6,55,2,1,50,119,169
2022-04-17,Humboldt,0.5,2,84,0,0,29,119,148
2022-04-17,Humboldt,0.05,0,67,0,0,16,119,135
2022-04-17,Humboldt,0.95,8,102,2,1,50,119,169
2022-04-24,Humboldt,0.5,5,163,1,0,29,119,148
2022-04-24,Humboldt,0.05,1,137,0,0,16,119,135
2022-04-24,Humboldt,0.95,13,192,3,1,51,119,170
2022-05-01,Humboldt,0.5,7,230,1,0,30,119,149
2022-05-01,Humboldt,0.05,1,199,0,0,17,119,136
2022-05-01,Humboldt,0.95,19,264,4,2,51.04999999999927,119,170.04999999999927
2022-05-08,Humboldt,0.5,10,274,2,0,31,119,150
2022-05-08,Humboldt,0.05,2,242,0,0,17,119,136
2022-05-08,Humboldt,0.95,25,308,6,3,52,119,171
2022-05-15,Humboldt,0.5,11,275,2,1,32,119,151
2022-05-15,Humboldt,0.05,2,239,0,0,18,119,137
2022-05-15,Humboldt,0.95,26,310,6,4,54,119,173
2022-05-22,Humboldt,0.5,10,244,2,1,33,119,152
2022-05-22,Humboldt,0.05,2,211,0,0,19,119,138
2022-05-22,Humboldt,0.95,25,277,6,4,55,119,174
2022-05-29,Humboldt,0.5,10,226,2,1,34,119,153
2022-05-29,Humboldt,0.05,2,198,0,0,20,119,139
2022-05-29,Humboldt,0.95,24,256,6,3,56.04999999999927,119,175.04999999999927
2022-06-05,Humboldt,0.5,10,271,2,1,35,119,154
2022-06-05,Humboldt,0.05,2,240,0,0,21,119,140
2022-06-05,Humboldt,0.95,25,304,6,3,58,119,177
2022-06-12,Humboldt,0.5,11,266,2,1,36,119,155
2022-06-12,Humboldt,0.05,2,235,0,0,21,119,140
2022-06-12,Humboldt,0.95,26,300,6,4,59,119,178
2022-06-19,Humboldt,0.5,11,286,2,1,37,119,156
2022-06-19,Humboldt,0.05,2.949999999999932,253,0,0,22,119,141
2022-06-19,Humboldt,0.95,26,321,6,4,60,119,179
2022-06-26,Humboldt,0.5,11,264,2,1,38,119,157
2022-06-26,Humboldt,0.05,2,232,0,0,23,119,142
2022-06-26,Humboldt,0.95,26,297,6,4,61,119,180
2022-07-03,Humboldt,0.5,10,221,2,1,39,119,158
2022-07-03,Humboldt,0.05,2,193,0,0,24,119,143
2022-07-03,Humboldt,0.95,24,250,6,4,63,119,182
2022-07-10,Humboldt,0.5,10,257,2,1,40,119,159
2022-07-10,Humboldt,0.05,2,226,0,0,25,119,144
2022-07-10,Humboldt,0.95,25,290,6,3,64,119,183
2022-07-17,Humboldt,0.5,11,290,2,1,41,119,160
2022-07-17,Humboldt,0.05,2,256,0,0,25,119,144
2022-07-17,Humboldt,0.95,26,325,6,4,65,119,184
2022-07-24,Humboldt,0.5,11,260,2,1,42,119,161
2022-07-24,Humboldt,0.05,2,228,0,0,26,119,145
2022-07-24,Humboldt,0.95,26,293,6,4,67,119,186
2022-07-31,Humboldt,0.5,10,227,2,1,43,119,162
2022-07-31,Humboldt,0.05,2,198.94999999999993,0,0,27,119,146
2022-07-31,Humboldt,0.95,24,258,6,4,69,119,188
2022-08-07,Humboldt,0.5,9,206,2,1,44,119,163
2022-08-07,Humboldt,0.05,2,177,0,0,28,119,147
2022-08-07,Humboldt,0.95,21.049999999999272,238,5,3,70,119,189
2022-08-14,Humboldt,0.5,8,182,2,0,45,119,164
2022-08-14,Humboldt,0.05,1,157,0,0,28,119,147
2022-08-14,Humboldt,0.95,20,210,5,3,71,119,190
2022-08-21,Humboldt,0.5,6,154,1,0,45,119,164
2022-08-21,Humboldt,0.05,1,131,0,0,29,119,148
2022-08-21,Humboldt,0.95,18,179,5,3,72,119,191
2022-08-28,Humboldt,0.5,6,140,1,0,46,119,165
2022-08-28,Humboldt,0.05,1,117,0,0,30,119,149
2022-08-28,Humboldt,0.95,16,164,4,3,73,119,192
2022-09-04,Humboldt,0.5,7,193,1,0,46.5,119,165.5
2022-09-04,Humboldt,0.05,1,161,0,0,30,119,149
2022-09-04,Humboldt,0.95,17,227,4,2,74,119,193
2022-09-11,Humboldt,0.5,10,271,2,0,47,119,166
2022-09-11,Humboldt,0.05,2,207,0,0,31,119,150
2022-09-11,Humboldt,0.95,23,339,5,3,74,119,193
2022-09-18,Humboldt,0.5,12,365,2,1,48,119,167
2022-09-18,Humboldt,0.05,3,251.94999999999993,0,0,31,119,150
2022-09-18,Humboldt,0.95,32,504.0499999999993,7,3,76,119,195
2022-09-25,Humboldt,0.5,17,480,3,1,50,119,169
2022-09-25,Humboldt,0.05,4,299,0,0,32,119,151
2022-09-25,Humboldt,0.95,43,737,9,5,78,119,197
2022-10-02,Humboldt,0.5,22,614,4,1,51,119,170
2022-10-02,Humboldt,0.05,6,356,1,0,34,119,153
2022-10-02,Humboldt,0.95,58,1015.0499999999993,12,6,81,119,200
2022-10-09,Humboldt,0.5,29,756,6,2,54,119,173
2022-10-09,Humboldt,0.05,8,411,1,0,35,119,154
2022-10-09,Humboldt,0.95,74,1296,15,8,84,119,203
2022-10-16,Humboldt,0.5,35,891.5,7,2,57,119,176
2022-10-16,Humboldt,0.05,9,469.94999999999993,1,0,37,119,156
2022-10-16,Humboldt,0.95,90,1504.0499999999993,19,10,89,119,208
2022-10-23,Humboldt,0.5,39,994.5,8,3,60,119,179
2022-10-23,Humboldt,0.05,11,530.9499999999999,2,0,40,119,159
2022-10-23,Humboldt,0.95,99,1586,21,11,95,119,214
2022-10-30,Humboldt,0.5,42,1054,9,3,64,119,183
2022-10-30,Humboldt,0.05,12,585,2,0,42,119,161
2022-10-30,Humboldt,0.95,102,1527,23,13,102,119,221
2022-11-06,Humboldt,0.5,43,1044,9,3,67,119,186
2022-11-06,Humboldt,0.05,12,626,2,0,44,119,163
2022-11-06,Humboldt,0.95,99,1371.0499999999993,21,12,109,119,228
2022-11-13,Humboldt,0.5,41,962,9,3,71,119,190
2022-11-13,Humboldt,0.05,13,664,2,0,47,119,166
2022-11-13,Humboldt,0.95,90,1220,20,12,115,119,234
2022-11-20,Humboldt,0.5,38,858,8,3,75,119,194
2022-11-20,Humboldt,0.05,12,651,2,0,49,119,168
2022-11-20,Humboldt,0.95,84,1088,18,11,120,119,239
2022-11-27,Humboldt,0.5,34,764,7,3,78,119,197
2022-11-27,Humboldt,0.05,10.949999999999932,590,2,0,51,119,170
2022-11-27,Humboldt,0.95,76,980,17,10,126,119,245
2021-12-19,Imperial,0.5,52,591,21,7,7,804,811
2021-12-19,Imperial,0.05,27,512,11,2,2,804,806
2021-12-19,Imperial,0.95,88,683,33,14,14,804,818
2021-12-26,Imperial,0.5,49,744,17,6,13,804,817
2021-12-26,Imperial,0.05,24,659,8,2,6,804,810
2021-12-26,Imperial,0.95,86,844,28,11,22,804,826
2022-01-02,Imperial,0.5,61,1562,17,5,18,804,822
2022-01-02,Imperial,0.05,32,1416,9,1,10,804,814
2022-01-02,Imperial,0.95,108,1717,28,10,28,804,832
2022-01-09,Imperial,0.5,102,3362,23,6,25,804,829
2022-01-09,Imperial,0.05,56,3049,13,2,15,804,819
2022-01-09,Imperial,0.95,176,3646,38,12,36,804,840
2022-01-16,Imperial,0.5,148,3718,35,10,35,804,839
2022-01-16,Imperial,0.05,82,3403,21,4,22,804,826
2022-01-16,Imperial,0.95,253.04999999999927,4050,55,17,49,804,853
2022-01-23,Imperial,0.5,165,3499,43,13,49,804,853
2022-01-23,Imperial,0.05,93,3201,26,6,32,804,836
2022-01-23,Imperial,0.95,280,3786,68,22,66,804,870
2022-01-30,Imperial,0.5,150,2426.5,44,15,64,804,868
2022-01-30,Imperial,0.05,85,2213.95,27,7,44,804,848
2022-01-30,Imperial,0.95,255,2650,69,25,85,804,889
2022-02-06,Imperial,0.5,115,1259,38,14,78,804,882
2022-02-06,Imperial,0.05,64,1139,22,6,55,804,859
2022-02-06,Imperial,0.95,197,1398,61,24,102,804,906
2022-02-13,Imperial,0.5,78,685,29,11,89,804,893
2022-02-13,Imperial,0.05,41,607,16,5,64,804,868
2022-02-13,Imperial,0.95,134,765,46,19,116,804,920
2022-02-20,Imperial,0.5,49,429,19,8,98,804,902
2022-02-20,Imperial,0.05,25,372,10,3,71,804,875
2022-02-20,Imperial,0.95,86,490,32,14,125,804,929
2022-02-27,Imperial,0.5,30,273,12,5,103,804,907
2022-02-27,Imperial,0.05,14,231,6,1,75,804,879
2022-02-27,Imperial,0.95,55,316,22,10,131,804,935
2022-03-06,Imperial,0.5,17,154,7,3,106,804,910
2022-03-06,Imperial,0.05,7,126,3,0,78,804,882
