county,date,other,delta,omicron,alpha,epsilon,gamma,iota,zeta,beta,mu
San Diego,2022-01-25,0,0,3,0,0,0,0,0,0,0
San Diego,2022-01-26,0,0,2,0,0,0,0,0,0,0
San Diego,2022-01-27,0,0,8,0,0,0,0,0,0,0
San Diego,2022-01-28,0,0,11,0,0,0,0,0,0,0
San Diego,2022-01-29,0,0,8,0,0,0,0,0,0,0
San Diego,2022-01-30,0,0,12,0,0,0,0,0,0,0
San Diego,2022-01-31,0,0,13,0,0,0,0,0,0,0
San Diego,2022-02-01,0,0,8,0,0,0,0,0,0,0
San Diego,2022-02-02,0,0,12,0,0,0,0,0,0,0
San Diego,2022-02-03,0,0,12,0,0,0,0,0,0,0
San Diego,2022-02-04,0,0,20,0,0,0,0,0,0,0
San Diego,2022-02-05,0,0,10,0,0,0,0,0,0,0
San Diego,2022-02-06,0,0,20,0,0,0,0,0,0,0
San Diego,2022-02-07,0,0,10,0,0,0,0,0,0,0
San Diego,2022-02-08,0,0,29,0,0,0,0,0,0,0
San Diego,2022-02-09,0,0,21,0,0,0,0,0,0,0
San Diego,2022-02-10,0,0,24,0,0,0,0,0,0,0
San Diego,2022-02-11,0,0,24,0,0,0,0,0,0,0
San Diego,2022-02-12,0,0,14,0,0,0,0,0,0,0
San Diego,2022-02-13,0,0,24,0,0,0,0,0,0,0
San Diego,2022-02-14,0,0,14,0,0,0,0,0,0,0
San Diego,2022-02-15,0,0,10,0,0,0,0,0,0,0
San Diego,2022-02-16,0,0,22,0,0,0,0,0,0,0
San Diego,2022-02-17,0,0,17,0,0,0,0,0,0,0
San Diego,2022-02-18,0,0,17,0,0,0,0,0,0,0
San Diego,2022-02-19,0,0,9,0,0,0,0,0,0,0
San Diego,2022-02-20,0,0,16,0,0,0,0,0,0,0
San Diego,2022-02-21,0,0,19,0,0,0,0,0,0,0
San Diego,2022-02-22,1,0,14,0,0,0,0,0,0,0
San Diego,2022-02-23,0,0,5,0,0,0,0,0,0,0
San Diego,2022-02-24,0,0,9,0,0,0,0,0,0,0
San Diego,2022-02-25,0,0,17,0,0,0,0,0,0,0
San Diego,2022-02-26,0,0,20,0,0,0,0,0,0,0
San Diego,2022-02-27,0,0,10,0,0,0,0,0,0,0
San Diego,2022-02-28,0,0,9,0,0,0,0,0,0,0
San Diego,2022-03-01,0,0,12,0,0,0,0,0,0,0
San Diego,2022-03-02,0,0,14,0,0,0,0,0,0,0
San Diego,2022-03-03,0,0,6,0,0,0,0,0,0,0
San Diego,2022-03-04,0,0,6,0,0,0,0,0,0,0
San Diego,2022-03-05,0,0,4,0,0,0,0,0,0,0
San Diego,2022-03-06,0,0,10,0,0,0,0,0,0,0
San Diego,2022-03-07,0,0,3,0,0,0,0,0,0,0
San Diego,2022-03-08,0,0,3,0,0,0,0,0,0,0
San Diego,2022-03-09,0,0,6,0,0,0,0,0,0,0
San Diego,2022-03-10,0,0,9,0,0,0,0,0,0,0
San Diego,2022-03-11,0,0,4,0,0,0,0,0,0,0
San Diego,2022-03-12,0,0,1,0,0,0,0,0,0,0
San Diego,2022-03-13,0,0,8,0,0,0,0,0,0,0
San Diego,2022-03-14,0,0,10,0,0,0,0,0,0,0
San Diego,2022-03-15,0,0,7,0,0,0,0,0,0,0
San Diego,2022-03-16,0,0,3,0,0,0,0,0,0,0
San Diego,2022-03-17,0,0,7,0,0,0,0,0,0,0
San Diego,2022-03-18,0,0,2,0,0,0,0,0,0,0
San Diego,2022-03-19,0,0,3,0,0,0,0,0,0,0
San Diego,2022-03-20,0,0,3,0,0,0,0,0,0,0
San Diego,2022-03-21,0,0,9,0,0,0,0,0,0,0
San Diego,2022-03-22,0,0,9,0,0,0,0,0,0,0
San Diego,2022-03-23,0,0,8,0,0,0,0,0,0,0
San Diego,2022-03-24,0,0,3,0,0,0,0,0,0,0
San Diego,2022-03-25,0,0,3,0,0,0,0,0,0,0
San Diego,2022-03-26,0,0,3,0,0,0,0,0,0,0
San Diego,2022-03-27,0,0,6,0,0,0,0,0,0,0
San Diego,2022-03-28,0,0,3,0,0,0,0,0,0,0
San Diego,2022-03-29,0,0,6,0,0,0,0,0,0,0
San Diego,2022-03-30,0,0,8,0,0,0,0,0,0,0
San Diego,2022-03-31,0,0,2,0,0,0,0,0,0,0
San Diego,2022-04-01,0,0,9,0,0,0,0,0,0,0
San Diego,2022-04-02,0,0,2,0,0,0,0,0,0,0
San Diego,2022-04-03,0,0,1,0,0,0,0,0,0,0
San Diego,2022-04-04,0,0,4,0,0,0,0,0,0,0
San Diego,2022-04-05,0,0,2,0,0,0,0,0,0,0
San Diego,2022-04-06,0,0,7,0,0,0,0,0,0,0
San Diego,2022-04-07,0,0,6,0,0,0,0,0,0,0
San Diego,2022-04-08,0,0,2,0,0,0,0,0,0,0
San Diego,2022-05-09,1,0,0,0,0,0,0,0,0,0
San Diego,2022-05-10,0,0,1,0,0,0,0,0,0,0
San Francisco,2021-12-01,0,3,0,0,0,0,0,0,0,0
San Francisco,2021-12-03,0,7,0,0,0,0,0,0,0,0
San Francisco,2021-12-04,4,9,0,0,0,0,0,0,0,0
San Francisco,2021-12-05,0,10,0,0,0,0,0,0,0,0
San Francisco,2021-12-06,0,7,0,0,0,0,0,0,0,0
San Francisco,2021-12-07,3,8,0,0,0,0,0,0,0,0
San Francisco,2021-12-08,1,4,1,0,0,0,0,0,0,0
San Francisco,2021-12-09,1,5,1,0,0,0,0,0,0,0
San Francisco,2021-12-10,0,7,1,0,0,0,0,0,0,0
San Francisco,2021-12-11,0,3,0,0,0,0,0,0,0,0
San Francisco,2021-12-12,0,8,1,0,0,0,0,0,0,0
San Francisco,2021-12-13,5,6,6,0,0,0,0,0,0,0
San Francisco,2021-12-14,3,5,9,0,0,0,0,0,0,0
San Francisco,2021-12-15,2,4,14,0,0,0,0,0,0,0
San Francisco,2021-12-16,1,2,5,0,0,0,0,0,0,0
San Francisco,2021-12-17,1,0,2,0,0,0,0,0,0,0
San Francisco,2021-12-18,3,3,11,0,0,0,0,0,0,0
San Francisco,2021-12-19,3,1,11,0,0,0,0,0,0,0
San Francisco,2021-12-20,0,2,1,0,0,0,0,0,0,0
San Francisco,2021-12-21,8,1,11,0,1,0,0,0,0,0
San Francisco,2021-12-22,0,1,12,0,0,0,0,0,0,0
San Francisco,2021-12-23,2,1,3,0,0,0,0,0,0,0
San Francisco,2021-12-24,1,1,3,0,0,0,0,0,0,0
San Francisco,2021-12-26,1,0,18,0,0,0,0,0,0,0
San Francisco,2021-12-27,1,3,13,0,0,0,0,0,0,0
San Francisco,2021-12-28,2,2,5,0,0,0,0,0,0,0
San Francisco,2021-12-29,2,0,7,0,0,0,0,0,0,0
San Francisco,2021-12-30,2,1,8,0,0,0,0,0,0,0
San Francisco,2021-12-31,2,1,7,0,0,0,0,0,0,0
San Francisco,2022-01-01,0,0,2,0,0,0,0,0,0,0
San Francisco,2022-01-02,4,1,3,0,0,0,0,0,0,0
San Francisco,2022-01-03,2,2,7,0,0,0,0,0,0,0
San Francisco,2022-01-04,2,1,2,0,0,0,0,0,0,0
San Francisco,2022-01-05,5,0,20,0,0,0,0,0,0,0
San Francisco,2022-01-06,1,2,7,0,0,0,0,0,0,0
San Francisco,2022-01-07,3,1,3,0,0,0,0,0,0,0
San Francisco,2022-01-08,1,0,4,0,0,0,0,0,0,0
San Francisco,2022-01-09,0,1,7,0,0,0,0,0,0,0
San Francisco,2022-01-10,2,0,7,0,0,0,0,0,0,0
San Francisco,2022-01-11,3,2,2,0,0,0,0,0,0,0
San Francisco,2022-01-12,3,0,9,0,0,0,0,0,0,0
San Francisco,2022-01-13,5,1,10,0,0,0,0,0,0,0
San Francisco,2022-01-14,0,0,1,0,0,0,0,0,0,0
San Francisco,2022-01-15,2,0,15,0,0,0,0,0,0,0
San Francisco,2022-01-16,1,0,2,0,0,0,0,0,0,0
San Francisco,2022-01-17,2,1,3,0,0,0,0,0,0,0
San Francisco,2022-01-18,3,1,8,0,0,0,0,0,0,0
San Francisco,2022-01-19,0,1,2,0,0,0,0,0,0,0
San Francisco,2022-01-20,4,2,2,0,0,0,0,0,0,0
San Francisco,2022-01-21,2,1,5,0,0,0,0,0,0,0
San Francisco,2022-01-22,1,0,0,0,0,0,0,0,0,0
San Francisco,2022-01-23,0,0,4,0,0,0,0,0,0,0
San Francisco,2022-01-24,0,0,8,0,0,0,0,0,0,0
San Francisco,2022-01-25,3,0,8,0,0,0,0,0,0,0
San Francisco,2022-01-26,2,0,5,0,0,0,0,0,0,0
San Francisco,2022-01-27,2,0,8,0,0,0,0,0,0,0
San Francisco,2022-01-28,2,0,3,0,0,0,0,0,0,0
San Francisco,2022-01-29,0,0,7,0,0,0,0,0,0,0
San Francisco,2022-01-30,1,0,12,0,0,0,0,0,0,0
San Francisco,2022-01-31,2,0,3,0,0,0,0,0,0,0
San Francisco,2022-02-01,1,1,11,0,0,0,0,0,0,0
San Francisco,2022-02-02,4,0,6,0,0,0,0,0,0,0
San Francisco,2022-02-03,1,0,6,0,0,0,0,0,0,0
San Francisco,2022-02-04,1,0,1,0,0,0,0,0,0,0
San Francisco,2022-02-05,0,0,5,0,0,0,0,0,0,0
San Francisco,2022-02-06,2,0,6,0,0,0,0,0,0,0
San Francisco,2022-02-07,1,0,13,0,0,0,0,0,0,0
San Francisco,2022-02-08,4,0,4,0,0,0,0,0,0,0
San Francisco,2022-02-09,3,0,5,0,0,0,0,0,0,0
San Francisco,2022-02-10,1,0,6,0,0,0,0,0,0,1
San Francisco,2022-02-11,1,0,12,0,0,0,0,0,0,0
San Francisco,2022-02-12,2,0,7,0,0,0,0,0,0,0
San Francisco,2022-02-13,3,0,3,0,0,0,0,0,0,0
San Francisco,2022-02-14,1,0,6,0,0,0,0,0,0,0
San Francisco,2022-02-15,2,0,6,0,0,0,0,0,0,0
San Francisco,2022-02-16,1,0,7,0,0,0,0,0,0,0
San Francisco,2022-02-17,2,0,4,0,0,0,0,0,0,0
San Francisco,2022-02-18,0,0,4,0,0,0,0,0,0,0
San Francisco,2022-02-19,0,0,2,0,0,0,0,0,0,0
San Francisco,2022-02-20,0,0,1,0,0,0,0,0,0,0
San Francisco,2022-02-21,0,0,5,0,0,0,0,0,0,0
San Francisco,2022-02-22,1,0,13,0,0,0,0,0,0,0
San Francisco,2022-02-23,2,0,11,0,0,0,0,0,0,0
San Francisco,2022-02-24,0,0,5,0,0,0,0,0,0,0
San Francisco,2022-02-25,1,0,4,0,0,0,0,0,0,0
San Francisco,2022-02-26,0,0,1,0,0,0,0,0,0,0
San Francisco,2022-02-27,0,0,4,0,0,0,0,0,0,0
San Francisco,2022-02-28,5,0,8,0,0,0,0,0,0,0
San Francisco,2022-03-01,2,0,2,0,0,0,0,0,0,0
San Francisco,2022-03-02,1,0,6,0,0,0,0,0,0,0
San Francisco,2022-03-03,3,0,3,0,0,0,0,0,0,0
San Francisco,2022-03-04,1,0,9,0,0,0,0,0,0,0
San Francisco,2022-03-05,1,0,1,0,0,0,0,0,0,0
San Francisco,2022-03-06,0,0,1,0,0,0,0,0,0,0
San Francisco,2022-03-07,2,0,8,0,0,0,0,0,0,0
San Francisco,2022-03-08,1,0,4,0,0,0,0,0,0,0
San Francisco,2022-03-09,0,0,8,0,0,0,0,0,0,0
San Francisco,2022-03-10,1,0,10,0,0,0,0,0,0,0
San Francisco,2022-03-11,3,0,10,0,0,0,0,0,0,0
San Francisco,2022-03-12,0,0,5,0,0,0,0,0,0,0
San Francisco,2022-03-13,0,0,3,0,0,0,0,0,0,0
San Francisco,2022-03-14,5,0,13,0,0,0,0,0,0,0
San Francisco,2022-03-15,1,0,9,0,0,0,0,0,0,0
San Francisco,2022-03-16,2,0,8,0,0,0,0,0,0,0
San Francisco,2022-03-17,0,0,3,0,0,0,0,0,0,0
San Francisco,2022-03-18,0,0,1,0,0,0,0,0,0,0
San Francisco,2022-03-19,0,0,9,0,0,0,0,0,0,0
San Francisco,2022-03-20,0,0,7,0,0,0,0,0,0,0
San Francisco,2022-03-21,2,0,19,0,0,0,0,0,0,0
San Francisco,2022-03-22,3,0,19,0,0,0,0,0,0,0
San Francisco,2022-03-23,5,0,10,0,0,0,0,0,0,0
San Francisco,2022-03-24,2,0,19,0,0,0,0,0,0,0
San Francisco,2022-03-25,0,0,10,0,0,0,0,0,0,0
San Francisco,2022-03-26,4,0,9,0,0,0,0,0,0,0
San Francisco,2022-03-27,0,0,6,0,0,0,0,0,0,0
San Francisco,2022-03-28,2,0,12,0,0,0,0,0,0,0
San Francisco,2022-03-29,1,0,13,0,0,0,0,0,0,0
San Francisco,2022-03-30,3,0,11,0,0,0,0,0,0,0
San Francisco,2022-03-31,0,0,6,0,0,0,0,0,0,0
San Francisco,2022-04-01,4,0,4,0,0,0,0,0,0,0
San Francisco,2022-04-02,2,0,2,0,0,0,0,0,0,0
San Francisco,2022-04-03,1,0,2,0,0,0,0,0,0,0
San Francisco,2022-04-04,2,0,16,0,0,0,0,0,0,0
San Francisco,2022-04-05,0,0,14,0,0,0,0,0,0,0
San Francisco,2022-04-06,1,0,15,0,0,0,0,0,0,0
San Francisco,2022-04-07,1,0,18,0,0,0,0,0,0,0
San Francisco,2022-04-08,2,0,11,0,0,0,0,0,0,0
San Francisco,2022-04-09,2,0,5,0,0,0,0,0,0,0
San Francisco,2022-04-10,1,0,16,0,0,0,0,0,0,0
San Francisco,2022-04-11,1,0,6,0,0,0,0,0,0,0
San Francisco,2022-04-12,9,0,21,0,0,0,0,0,0,0
San Francisco,2022-04-13,6,0,12,0,0,0,0,0,0,0
San Francisco,2022-04-14,1,0,14,0,0,0,0,0,0,0
San Francisco,2022-04-15,5,0,7,0,0,0,0,0,0,0
San Francisco,2022-04-16,2,0,9,0,0,0,0,0,0,0
San Francisco,2022-04-17,1,0,2,0,0,0,0,0,0,0
San Francisco,2022-04-18,1,0,11,0,0,0,0,0,0,0
San Francisco,2022-04-19,3,0,9,0,0,0,0,0,0,0
San Francisco,2022-04-20,4,0,10,0,0,0,0,0,0,0
San Francisco,2022-04-21,2,0,3,0,0,0,0,0,0,0
San Francisco,2022-04-22,3,0,4,0,0,0,0,0,0,0
San Francisco,2022-04-23,6,0,14,0,0,0,0,0,0,0
San Francisco,2022-04-24,3,0,11,0,0,0,0,0,0,0
San Francisco,2022-04-25,4,0,11,0,0,0,0,0,0,0
San Francisco,2022-04-26,2,0,8,0,0,0,0,0,0,0
San Francisco,2022-04-27,7,0,11,0,0,0,0,0,0,0
San Francisco,2022-04-28,6,0,13,0,0,0,0,0,0,0
San Francisco,2022-04-29,7,0,4,0,0,0,0,0,0,0
San Francisco,2022-04-30,9,0,7,0,0,0,0,0,0,0
San Francisco,2022-05-01,6,0,4,0,0,0,0,0,0,0
San Francisco,2022-05-02,5,0,7,0,0,0,0,0,0,0
San Francisco,2022-05-03,18,0,5,0,0,0,0,0,0,0
San Francisco,2022-05-04,8,0,15,0,0,0,0,0,0,0
San Francisco,2022-05-05,10,0,10,0,0,0,0,0,0,0
San Francisco,2022-05-06,9,0,7,0,0,0,0,0,0,0
San Francisco,2022-05-07,2,0,2,0,0,0,0,0,0,0
San Francisco,2022-05-08,3,0,4,0,0,0,0,0,0,0
San Francisco,2022-05-09,3,0,4,0,0,0,0,0,0,0
San Francisco,2022-05-10,0,0,1,0,0,0,0,0,0,0
San Francisco,2022-05-11,0,0,2,0,0,0,0,0,0,0
San Francisco,2022-05-12,0,0,3,0,0,0,0,0,0,0
San Francisco,2022-05-18,0,0,1,0,0,0,0,0,0,0
San Joaquin,2021-12-01,1,2,0,0,0,0,0,0,0,0
San Joaquin,2021-12-02,0,7,0,0,0,0,0,0,0,0
San Joaquin,2021-12-03,1,13,0,0,0,0,0,0,0,0
San Joaquin,2021-12-04,2,4,0,0,0,0,0,0,0,0
San Joaquin,2021-12-05,2,1,0,0,0,0,0,0,0,0
San Joaquin,2021-12-06,2,20,0,0,0,0,0,0,0,0
San Joaquin,2021-12-07,4,28,0,0,0,0,0,0,0,0
San Joaquin,2021-12-08,1,9,0,0,0,0,0,0,0,0
San Joaquin,2021-12-09,1,14,0,0,0,0,0,0,0,0
San Joaquin,2021-12-10,0,6,0,0,0,0,0,0,0,0
San Joaquin,2021-12-11,1,2,0,0,0,0,0,0,0,0
San Joaquin,2021-12-12,1,1,0,0,0,0,0,0,0,0
San Joaquin,2021-12-13,5,30,0,0,0,0,0,0,0,0
San Joaquin,2021-12-14,1,18,1,0,0,0,0,0,0,0
San Joaquin,2021-12-15,0,9,4,0,0,0,0,0,0,0
San Joaquin,2021-12-16,1,9,3,0,0,0,0,0,0,0
San Joaquin,2021-12-17,0,8,3,0,0,0,0,0,0,0
San Joaquin,2021-12-18,0,2,0,0,0,0,0,0,0,0
San Joaquin,2021-12-20,0,8,2,0,0,0,0,0,0,0
San Joaquin,2021-12-21,3,8,2,0,0,0,0,0,0,0
San Joaquin,2021-12-22,2,8,10,0,0,0,0,0,0,0
San Joaquin,2021-12-23,1,1,0,0,0,0,0,0,0,0
San Joaquin,2021-12-24,0,0,1,0,0,0,0,0,0,0
San Joaquin,2021-12-25,0,1,0,0,1,0,0,0,0,0
San Joaquin,2021-12-26,0,1,4,0,0,0,0,0,0,0
San Joaquin,2021-12-27,1,10,5,0,0,0,0,0,0,0
San Joaquin,2021-12-28,1,3,14,0,1,0,0,0,0,0
San Joaquin,2021-12-29,0,3,8,1,0,0,0,0,0,0
San Joaquin,2021-12-30,1,1,5,0,0,0,0,0,0,0
San Joaquin,2021-12-31,1,0,6,0,0,0,0,0,0,0
San Joaquin,2022-01-01,0,0,2,0,0,0,0,0,0,0
San Joaquin,2022-01-02,1,0,2,0,0,0,0,0,0,0
San Joaquin,2022-01-03,2,2,12,0,0,0,0,0,0,0
San Joaquin,2022-01-04,3,1,13,1,0,0,0,0,0,0
San Joaquin,2022-01-05,2,1,19,0,0,0,0,0,0,0
San Joaquin,2022-01-06,1,2,10,0,2,0,0,0,0,0
San Joaquin,2022-01-07,2,1,30,0,1,0,0,0,0,0
San Joaquin,2022-01-08,1,0,2,0,0,0,0,0,0,0
San Joaquin,2022-01-09,0,1,1,0,0,0,0,0,0,0
San Joaquin,2022-01-10,6,5,19,1,0,0,0,0,0,0
San Joaquin,2022-01-11,4,5,18,0,3,0,0,0,0,0
San Joaquin,2022-01-12,4,0,14,0,0,0,0,0,0,0
San Joaquin,2022-01-13,5,2,15,0,0,0,0,0,0,0
San Joaquin,2022-01-14,2,3,84,0,0,0,0,0,0,0
San Joaquin,2022-01-15,0,0,1,0,0,0,0,0,0,0
San Joaquin,2022-01-16,0,0,3,0,0,0,0,0,0,0
San Joaquin,2022-01-17,2,2,12,0,0,0,0,0,0,0
San Joaquin,2022-01-18,6,0,7,0,0,0,0,0,0,0
San Joaquin,2022-01-19,0,1,10,0,0,0,0,0,0,0
San Joaquin,2022-01-20,3,4,9,1,0,0,0,0,0,0
San Joaquin,2022-01-21,5,1,5,0,0,0,0,0,0,0
San Joaquin,2022-01-22,0,0,1,0,0,0,0,0,0,0
San Joaquin,2022-01-23,0,0,4,0,0,0,0,0,0,0
San Joaquin,2022-01-24,1,1,13,0,0,0,0,0,0,0
San Joaquin,2022-01-25,3,3,9,0,0,0,0,0,0,0
San Joaquin,2022-01-26,5,1,38,0,0,0,0,0,0,0
San Joaquin,2022-01-27,1,0,21,0,0,0,0,0,0,0
San Joaquin,2022-01-28,2,0,27,1,0,0,0,0,0,0
San Joaquin,2022-01-29,1,0,13,0,0,0,0,0,0,0
San Joaquin,2022-01-30,0,0,8,0,0,0,0,0,0,0
San Joaquin,2022-01-31,2,3,38,0,0,0,0,0,0,0
San Joaquin,2022-02-01,5,0,35,0,0,0,0,0,0,0
San Joaquin,2022-02-02,0,0,18,1,0,0,0,0,0,0
San Joaquin,2022-02-03,7,1,16,0,1,0,0,0,0,0
San Joaquin,2022-02-04,4,1,11,0,0,0,0,0,0,0
San Joaquin,2022-02-05,1,1,9,0,0,0,0,0,0,0
San Joaquin,2022-02-06,3,0,16,0,0,0,0,0,0,0
San Joaquin,2022-02-07,9,1,50,0,0,0,0,0,0,0
San Joaquin,2022-02-08,3,0,29,0,0,0,0,0,0,0
San Joaquin,2022-02-09,3,1,29,0,0,0,0,0,0,0
San Joaquin,2022-02-10,6,0,19,0,0,0,0,0,0,0
San Joaquin,2022-02-11,6,0,45,0,0,0,0,0,0,0
San Joaquin,2022-02-12,0,0,20,0,0,0,0,0,0,0
San Joaquin,2022-02-13,2,0,11,0,0,0,0,0,0,0
San Joaquin,2022-02-14,6,0,27,0,0,0,0,0,0,0
San Joaquin,2022-02-15,7,0,23,0,0,0,0,0,0,0
San Joaquin,2022-02-16,3,0,17,0,0,0,0,0,0,0
San Joaquin,2022-02-17,4,0,13,0,0,0,0,0,0,0
San Joaquin,2022-02-18,2,0,15,0,0,0,0,0,0,0
San Joaquin,2022-02-19,0,0,8,0,0,0,0,0,0,0
San Joaquin,2022-02-20,0,0,9,0,0,0,0,0,0,0
San Joaquin,2022-02-21,0,0,11,0,0,0,0,0,0,0
San Joaquin,2022-02-22,2,0,26,0,0,0,0,0,0,0
San Joaquin,2022-02-23,1,0,8,0,0,0,0,0,0,0
San Joaquin,2022-02-24,3,0,7,0,0,0,0,0,0,0
San Joaquin,2022-02-25,2,0,7,0,0,0,0,0,0,0
San Joaquin,2022-02-26,1,0,7,0,0,0,0,0,0,0
San Joaquin,2022-02-27,1,0,2,0,0,0,0,0,0,0
San Joaquin,2022-02-28,4,0,5,0,0,0,0,0,0,0
San Joaquin,2022-03-01,2,0,7,0,0,0,0,0,0,0
San Joaquin,2022-03-02,1,0,13,0,0,0,0,0,0,0
San Joaquin,2022-03-03,0,0,5,0,0,0,0,0,0,0
San Joaquin,2022-03-04,2,0,6,0,0,0,0,0,0,0
San Joaquin,2022-03-05,0,0,8,0,0,0,0,0,0,0
San Joaquin,2022-03-06,0,0,1,0,0,0,0,0,0,0
San Joaquin,2022-03-07,0,0,8,0,0,0,0,0,0,0
San Joaquin,2022-03-08,1,0,6,0,0,0,0,0,0,0
San Joaquin,2022-03-09,1,0,3,0,0,0,0,0,0,0
San Joaquin,2022-03-10,0,0,4,0,0,0,0,0,0,0
San Joaquin,2022-03-11,1,0,6,0,0,0,0,0,0,0
San Joaquin,2022-03-12,0,0,1,0,0,0,0,0,0,0
San Joaquin,2022-03-14,0,0,5,0,0,0,0,0,0,0
San Joaquin,2022-03-15,0,0,3,0,0,0,0,0,0,0
San Joaquin,2022-03-16,2,0,5,0,0,0,0,0,0,0
San Joaquin,2022-03-18,0,0,3,0,0,0,0,0,0,0
San Joaquin,2022-03-19,0,0,1,0,0,0,0,0,0,0
San Joaquin,2022-03-20,1,0,3,0,0,0,0,0,0,0
San Joaquin,2022-03-21,1,0,6,0,0,0,0,0,0,0
San Joaquin,2022-03-22,0,0,5,0,0,0,0,0,0,0
San Joaquin,2022-03-23,0,0,2,0,0,0,0,0,0,0
San Joaquin,2022-03-24,0,0,4,0,0,0,0,0,0,0
San Joaquin,2022-03-25,0,0,2,0,0,0,0,0,0,0
San Joaquin,2022-03-26,2,0,2,0,0,0,0,0,0,0
San Joaquin,2022-03-27,0,0,2,0,0,0,0,0,0,0
San Joaquin,2022-03-28,0,0,3,0,0,0,0,0,0,0
San Joaquin,2022-03-29,0,0,1,0,0,0,0,0,0,0
San Joaquin,2022-03-30,2,0,5,0,0,0,0,0,0,0
San Joaquin,2022-03-31,0,0,1,0,0,0,0,0,0,0
San Joaquin,2022-04-01,0,0,4,0,0,0,0,0,0,0
San Joaquin,2022-04-02,1,0,6,0,0,0,0,0,0,0
San Joaquin,2022-04-03,0,0,1,0,0,0,0,0,0,0
San Joaquin,2022-04-04,1,0,6,0,0,0,0,0,0,0
San Joaquin,2022-04-05,0,0,3,0,0,0,0,0,0,0
San Joaquin,2022-04-06,0,0,3,0,0,0,0,0,0,0
San Joaquin,2022-04-07,1,0,6,0,0,0,0,0,0,0
San Joaquin,2022-04-08,0,0,4,0,0,0,0,0,0,0
San Joaquin,2022-04-09,1,0,4,0,0,0,0,0,0,0
San Joaquin,2022-04-10,0,0,7,0,0,0,0,0,0,0
San Joaquin,2022-04-11,0,0,3,0,0,0,0,0,0,0
San Joaquin,2022-04-12,1,0,4,0,0,0,0,0,0,0
San Joaquin,2022-04-13,0,0,1,0,0,0,0,0,0,0
San Joaquin,2022-04-15,1,0,2,0,0,0,0,0,0,0
San Joaquin,2022-04-16,1,0,2,0,0,0,0,0,0,0
San Joaquin,2022-04-17,1,0,1,0,0,0,0,0,0,0
San Joaquin,2022-04-18,2,0,5,0,0,0,0,0,0,0
San Joaquin,2022-04-19,3,0,2,0,0,0,0,0,0,0
San Joaquin,2022-04-20,1,0,3,0,0,0,0,0,0,0
San Joaquin,2022-04-21,1,0,1,0,0,0,0,0,0,0
San Joaquin,2022-04-22,3,0,3,0,0,0,0,0,0,0
San Joaquin,2022-04-23,2,0,1,0,0,0,0,0,0,0
San Joaquin,2022-04-24,3,0,3,0,0,0,0,0,0,0
San Joaquin,2022-04-25,1,0,4,0,0,0,0,0,0,0
San Joaquin,2022-04-26,4,0,3,0,0,0,0,0,0,0
San Joaquin,2022-04-27,0,0,2,0,0,0,0,0,0,0
San Joaquin,2022-04-28,3,0,6,0,0,0,0,0,0,0
San Joaquin,2022-04-29,1,0,3,0,0,0,0,0,0,0
San Joaquin,2022-04-30,1,0,7,0,0,0,0,0,0,0
San Joaquin,2022-05-01,1,0,2,0,0,0,0,0,0,0
San Joaquin,2022-05-02,5,0,8,0,0,0,0,0,0,0
San Joaquin,2022-05-03,6,0,5,0,0,0,0,0,0,0
San Joaquin,2022-05-04,3,0,7,0,0,0,0,0,0,0
San Joaquin,2022-05-05,3,0,8,0,0,0,0,0,0,0
San Joaquin,2022-05-06,0,0,3,0,0,0,0,0,0,0
San Joaquin,2022-05-07,3,0,5,0,0,0,0,0,0,0
San Joaquin,2022-05-08,0,0,1,0,0,0,0,0,0,0
San Joaquin,2022-05-10,1,0,2,0,0,0,0,0,0,0
San Joaquin,2022-05-11,0,0,3,0,0,0,0,0,0,0
San Joaquin,2022-05-12,0,0,3,0,0,0,0,0,0,0
San Joaquin,2022-05-13,0,0,2,0,0,0,0,0,0,0
San Joaquin,2022-05-16,1,0,0,0,0,0,0,0,0,0
San Joaquin,2022-05-17,0,0,1,0,0,0,0,0,0,0
San Luis Obispo,2021-12-01,1,15,0,0,0,0,0,0,0,0
San Luis Obispo,2021-12-02,2,17,0,0,0,0,0,0,0,0
San Luis Obispo,2021-12-03,1,18,0,0,0,0,0,0,0,0
San Luis Obispo,2021-12-05,1,3,0,0,0,0,0,0,0,0
San Luis Obispo,2021-12-06,2,29,0,0,0,0,0,0,0,0
San Luis Obispo,2021-12-07,1,17,0,0,0,0,0,0,0,0
San Luis Obispo,2021-12-08,3,20,0,0,0,0,0,0,0,0
San Luis Obispo,2021-12-09,1,10,0,0,0,0,0,0,0,0
San Luis Obispo,2021-12-10,1,22,1,0,0,0,0,0,0,0
San Luis Obispo,2021-12-11,0,1,0,0,0,0,0,0,0,0
San Luis Obispo,2021-12-12,0,1,0,0,0,0,0,0,0,0
San Luis Obispo,2021-12-13,0,39,4,0,0,0,0,0,0,0
San Luis Obispo,2021-12-14,4,16,2,0,0,0,0,0,0,0
San Luis Obispo,2021-12-15,0,17,6,0,0,0,0,0,0,0
San Luis Obispo,2021-12-16,1,14,2,0,0,0,0,0,0,0
San Luis Obispo,2021-12-17,3,16,4,0,0,0,0,0,0,0
San Luis Obispo,2021-12-18,0,1,1,0,0,0,0,0,0,0
San Luis Obispo,2021-12-19,0,2,0,0,0,0,0,0,0,0
San Luis Obispo,2021-12-20,1,6,4,0,0,0,0,0,0,0
